Student_ID,Age,Gender,Department,CGPA,Attendance,10th_Percentage,12th_Percentage,Backlogs,Internship,Projects,Communication_Score,Aptitude_Score,Placement_Status,Package_LPA
1988,23,Male,EEE,5.99,89.87,53.56,59.47,0,Yes,5,86,42,Placed,7.77
1989,22,Male,CE,6.82,83.65,72.58,64.69,3,Yes,3,47,50,Not Placed,0.0
1990,21,Male,IT,8.33,71.81,98.52,80.47,4,No,2,56,92,Not Placed,0.0
1991,21,Female,ME,7.24,62.81,82.09,90.57,3,No,3,98,82,Not Placed,0.0
1992,22,Male,IT,9.67,52.96,57.73,61.7,0,No,4,100,44,Placed,6.07
1993,23,Female,IT,9.27,66.88,63.43,70.5,1,No,5,53,86,Placed,13.67
1994,21,Female,ME,5.51,73.0,53.23,70.42,3,Yes,1,69,66,Not Placed,0.0
1995,24,Female,EEE,5.66,84.35,59.12,88.65,3,No,4,57,91,Not Placed,0.0
1996,21,Male,IT,8.38,82.3,74.39,62.05,1,No,4,100,95,Placed,12.67
1997,20,Female,ECE,6.15,97.37,67.24,98.44,4,Yes,0,85,55,Not Placed,0.0
1998,20,Female,IT,8.96,55.02,60.2,75.52,0,No,4,75,74,Placed,11.97
1999,23,Female,CE,7.96,66.82,57.33,64.1,1,Yes,4,60,79,Placed,9.23
2000,22,Female,ME,6.15,74.08,82.8,64.21,0,Yes,4,92,55,Placed,9.79
2001,23,Female,CSE,7.39,83.53,77.91,50.91,1,No,5,70,55,Placed,9.97
2002,23,Female,IT,7.03,74.77,92.13,84.62,2,No,0,93,61,Not Placed,0.0
2003,23,Male,EEE,9.37,95.64,59.16,88.8,4,No,2,94,43,Placed,3.73
2004,23,Female,ECE,5.16,80.43,92.4,51.62,2,Yes,5,72,97,Placed,10.4
2005,24,Male,ECE,9.48,51.98,78.9,79.3,1,No,5,62,71,Placed,11.6
2006,24,Female,CSE,8.26,55.68,63.31,89.08,1,No,0,77,66,Not Placed,0.0
2007,21,Male,CE,8.69,87.67,63.68,68.81,0,No,1,44,54,Placed,14.74
2008,20,Male,CSE,5.01,85.79,69.52,71.64,1,No,2,54,58,Not Placed,0.0
2009,23,Female,CE,8.14,57.67,73.01,68.08,0,No,5,69,65,Placed,13.93
2010,21,Female,IT,7.94,52.95,54.13,65.78,0,Yes,5,55,54,Placed,11.12
2011,20,Male,ME,7.69,78.94,92.1,74.56,1,No,0,93,84,Placed,10.97
2012,22,Male,EEE,8.93,81.79,56.08,58.31,0,No,1,98,99,Placed,13.51
2013,24,Female,ECE,7.78,56.76,74.17,72.03,4,Yes,1,79,49,Not Placed,0.0
2014,20,Male,CSE,9.29,73.68,69.15,97.09,2,No,3,68,73,Placed,7.15
2015,22,Female,EEE,6.16,65.29,75.61,51.37,1,No,3,67,77,Not Placed,0.0
2016,20,Male,CE,9.03,96.57,94.37,58.24,0,No,5,45,88,Placed,3.61
2017,24,Female,ME,5.9,60.96,99.45,88.89,0,Yes,5,44,65,Placed,8.57
2018,24,Female,ECE,9.07,86.66,51.01,56.6,0,Yes,4,77,47,Placed,14.25
2019,21,Male,ECE,9.7,75.91,69.66,63.56,0,Yes,2,64,55,Placed,6.29
2020,23,Male,CE,6.68,50.58,90.88,72.74,4,No,0,67,68,Not Placed,0.0
2021,20,Male,ME,7.65,75.85,66.33,97.16,1,Yes,4,40,71,Placed,10.0
2022,20,Female,ECE,8.29,54.97,82.45,59.18,1,Yes,2,53,60,Placed,7.26
2023,22,Male,ME,5.4,82.95,99.61,96.15,4,No,5,58,71,Not Placed,0.0
2024,24,Female,ECE,7.47,78.28,82.34,85.93,4,Yes,3,70,84,Placed,9.99
2025,20,Male,IT,6.8,50.52,55.56,83.56,4,No,0,90,94,Not Placed,0.0
2026,24,Male,CE,9.36,60.23,92.15,86.18,1,No,1,96,99,Placed,8.25
2027,20,Male,ME,9.38,88.81,98.33,51.56,3,No,1,54,51,Not Placed,0.0
2028,21,Male,EEE,8.5,63.79,85.63,54.95,2,No,4,58,87,Placed,14.92
2029,23,Female,IT,8.28,74.96,70.95,66.74,4,No,4,77,78,Not Placed,0.0
2030,20,Female,EEE,8.67,65.6,97.42,53.7,4,No,0,71,98,Not Placed,0.0
2031,24,Female,CE,6.83,96.08,98.43,99.38,1,No,1,96,49,Placed,4.94
2032,21,Male,ECE,7.02,76.83,96.76,79.02,1,Yes,4,70,45,Placed,7.32
2033,20,Female,EEE,7.77,84.81,70.59,74.37,2,No,1,97,76,Not Placed,0.0
2034,22,Female,IT,9.69,54.17,89.49,89.28,0,No,3,76,57,Placed,8.08
2035,23,Female,ME,8.62,52.02,82.71,98.85,1,No,4,65,87,Placed,14.46
2036,20,Male,CSE,7.75,62.96,58.99,97.76,2,No,5,87,70,Placed,8.86
2037,21,Male,EEE,8.85,65.46,76.78,89.65,1,No,2,98,74,Placed,13.34
2038,22,Male,CSE,6.85,84.38,87.38,68.86,1,No,4,80,42,Placed,3.42
2039,21,Female,CE,8.65,78.46,94.8,53.3,1,Yes,3,64,44,Placed,8.21
2040,21,Male,EEE,7.05,68.73,93.13,54.92,3,Yes,0,86,73,Not Placed,0.0
2041,22,Male,EEE,6.4,82.71,57.73,50.06,3,No,1,93,98,Not Placed,0.0
2042,21,Male,ME,8.05,58.18,74.4,50.1,4,Yes,5,79,72,Placed,10.32
2043,22,Female,ECE,8.43,53.17,73.91,96.82,3,Yes,0,96,75,Not Placed,0.0
2044,20,Female,IT,7.3,92.73,94.94,96.35,2,No,4,96,49,Placed,13.63
2045,22,Male,IT,7.83,78.2,50.1,83.38,1,Yes,2,47,84,Placed,9.9
2046,22,Male,IT,8.47,82.45,86.94,86.33,3,No,0,100,42,Not Placed,0.0
2047,23,Female,CE,8.84,65.36,80.93,75.66,1,Yes,2,43,50,Placed,8.57
2048,22,Female,ECE,9.48,68.6,96.08,61.89,0,No,4,70,42,Placed,11.39
2049,22,Female,CSE,6.77,54.12,72.85,95.72,4,No,2,95,67,Not Placed,0.0
2050,20,Female,IT,9.76,92.85,82.88,63.88,3,Yes,2,71,81,Placed,13.45
2051,23,Female,CSE,8.19,79.62,98.64,86.98,1,No,3,73,98,Placed,8.08
2052,24,Female,ECE,8.94,54.18,87.2,62.27,0,No,0,87,93,Placed,10.0
2053,20,Male,CE,8.5,90.23,53.37,93.51,4,Yes,4,42,67,Placed,5.53
2054,20,Female,ECE,6.03,72.21,58.38,82.56,4,No,3,80,48,Not Placed,0.0
2055,24,Female,ME,5.36,88.26,91.07,82.13,0,No,2,65,65,Not Placed,0.0
2056,22,Female,IT,8.63,50.63,66.74,54.87,3,Yes,3,43,68,Not Placed,0.0
2057,21,Male,CE,7.56,51.44,85.3,70.97,3,No,3,41,49,Not Placed,0.0
2058,23,Male,ME,8.51,58.54,84.99,76.25,1,Yes,2,58,66,Placed,3.53
2059,21,Male,IT,7.38,60.55,99.69,64.7,2,Yes,4,62,84,Placed,4.96
2060,24,Male,ECE,6.56,88.2,73.49,94.05,1,Yes,1,64,71,Placed,8.09
2061,20,Male,ECE,6.43,85.33,86.89,91.88,1,Yes,3,86,57,Placed,4.57
2062,20,Female,EEE,8.65,80.8,52.44,74.68,1,Yes,0,46,92,Placed,4.6
2063,23,Male,EEE,6.38,94.24,73.13,67.0,0,Yes,2,47,57,Placed,14.62
2064,20,Male,ECE,8.57,62.36,59.33,90.08,4,Yes,1,42,61,Not Placed,0.0
2065,20,Male,ECE,6.92,95.22,92.03,59.84,4,No,3,62,56,Not Placed,0.0
2066,23,Female,CSE,8.85,95.47,92.0,53.58,2,No,2,86,88,Placed,6.21
2067,23,Male,CSE,5.71,71.71,61.82,52.29,3,No,2,72,64,Not Placed,0.0
2068,24,Male,ME,6.02,54.72,65.91,51.93,1,Yes,3,87,65,Not Placed,0.0
2069,20,Female,EEE,8.43,86.33,85.12,74.44,0,No,5,67,44,Placed,8.02
2070,20,Male,EEE,7.8,66.85,86.91,62.77,0,Yes,5,61,48,Placed,7.73
2071,24,Female,ECE,6.02,89.75,82.88,84.52,1,Yes,0,74,83,Not Placed,0.0
2072,22,Female,ECE,9.51,58.18,99.83,82.69,0,No,2,73,83,Placed,14.4
2073,22,Male,ME,6.38,76.98,93.43,77.1,0,No,2,69,63,Not Placed,0.0
2074,22,Male,CE,7.11,75.4,70.85,67.64,1,Yes,3,86,96,Placed,4.42
2075,24,Female,CE,6.01,55.02,66.35,92.52,2,Yes,1,75,96,Not Placed,0.0
2076,20,Male,CE,6.94,68.17,79.84,85.49,0,No,2,98,95,Placed,3.08
2077,24,Male,EEE,7.46,54.24,90.88,63.58,4,No,2,53,90,Not Placed,0.0
2078,24,Male,CSE,6.48,73.24,73.77,75.08,4,Yes,3,48,46,Not Placed,0.0
2079,22,Female,CE,8.85,92.15,86.88,57.81,4,No,5,61,59,Placed,8.89
2080,21,Male,IT,6.97,63.51,50.96,66.44,1,Yes,2,67,95,Not Placed,0.0
2081,20,Female,ME,8.65,88.24,96.29,99.86,4,No,3,80,94,Placed,11.91
2082,22,Female,CE,6.04,59.17,88.69,61.19,3,Yes,0,53,83,Not Placed,0.0
2083,21,Male,IT,6.89,83.69,69.71,84.92,0,Yes,3,54,80,Placed,3.53
2084,21,Male,CE,5.04,95.78,69.2,61.92,2,Yes,5,95,47,Not Placed,0.0
2085,23,Female,CSE,8.79,66.2,55.14,96.91,4,No,1,76,58,Not Placed,0.0
2086,20,Male,CSE,8.13,95.02,90.81,65.51,1,Yes,2,63,92,Placed,3.82
2087,21,Female,CE,9.09,75.27,88.43,67.33,2,No,0,73,74,Placed,6.88
2088,22,Male,IT,7.28,65.84,81.51,79.69,1,No,2,95,82,Placed,12.5
2089,23,Male,ME,9.0,94.83,55.07,79.41,2,No,2,88,83,Placed,8.92
2090,20,Male,IT,8.24,51.6,63.12,78.95,2,Yes,5,82,64,Placed,11.34
2091,24,Male,ME,5.02,51.4,72.95,78.66,0,Yes,3,84,56,Not Placed,0.0
2092,22,Male,CE,6.27,79.99,63.3,65.61,2,No,2,83,78,Not Placed,0.0
2093,21,Female,ME,7.47,89.84,71.7,71.72,3,Yes,5,42,64,Placed,14.23
2094,21,Male,ECE,8.09,87.58,61.3,79.67,3,No,0,62,74,Not Placed,0.0
2095,22,Male,EEE,5.33,53.97,67.48,83.56,3,No,5,59,78,Not Placed,0.0
2096,21,Male,EEE,8.53,97.51,82.61,62.66,1,Yes,5,84,78,Placed,8.18
2097,23,Female,CSE,7.72,85.15,94.62,85.07,0,Yes,5,54,98,Placed,4.25
2098,20,Male,ECE,7.63,97.46,69.25,96.16,1,No,4,82,85,Placed,7.85
2099,23,Female,EEE,6.46,66.45,84.6,87.9,4,No,5,55,41,Not Placed,0.0
2100,21,Male,CE,7.97,84.7,56.74,54.21,3,No,2,46,55,Not Placed,0.0
2101,24,Male,ME,5.14,93.0,77.04,73.46,0,Yes,5,72,92,Placed,13.63
2102,20,Male,ME,5.32,69.02,96.09,71.76,3,Yes,3,94,81,Not Placed,0.0
2103,20,Female,IT,8.67,98.24,51.4,66.83,0,No,1,58,53,Placed,12.47
2104,22,Male,IT,6.61,63.25,63.38,74.57,1,Yes,2,57,68,Not Placed,0.0
2105,22,Male,ME,6.73,65.78,56.62,71.98,1,No,5,80,78,Placed,5.47
2106,24,Male,CE,6.04,96.02,76.66,50.31,3,Yes,5,57,41,Not Placed,0.0
2107,20,Female,ME,7.23,98.48,83.98,61.83,2,No,3,42,97,Placed,13.13
2108,24,Male,IT,5.26,64.26,52.89,60.69,0,No,2,42,49,Not Placed,0.0
2109,22,Male,EEE,6.5,56.82,53.51,67.46,4,Yes,4,75,41,Not Placed,0.0
2110,22,Male,CSE,7.64,87.95,93.48,58.72,2,Yes,4,55,66,Placed,10.4
2111,20,Male,IT,7.33,96.48,72.81,53.39,1,No,0,82,52,Not Placed,0.0
2112,23,Female,CE,10.0,80.04,73.15,59.83,0,Yes,4,62,93,Placed,6.54
2113,21,Female,EEE,6.94,81.73,97.23,92.71,2,No,3,62,41,Not Placed,0.0
2114,22,Male,EEE,6.93,88.15,66.01,89.85,4,Yes,4,54,81,Not Placed,0.0
2115,22,Male,EEE,7.52,57.65,94.85,72.1,2,Yes,3,48,53,Placed,9.93
2116,23,Male,ECE,5.95,98.67,98.71,93.89,4,No,2,97,56,Not Placed,0.0
2117,23,Male,ECE,9.38,68.22,62.08,61.63,1,No,0,79,90,Placed,9.45
2118,24,Male,EEE,7.86,81.41,75.7,79.21,0,No,5,93,83,Placed,13.12
2119,24,Female,CE,5.96,73.43,76.72,57.15,1,No,5,77,88,Not Placed,0.0
2120,21,Female,ME,8.97,73.41,93.31,91.67,0,No,5,92,77,Placed,9.6
2121,21,Female,CE,5.17,85.14,65.2,56.53,2,No,0,57,75,Not Placed,0.0
2122,20,Female,ECE,9.91,99.73,89.9,51.59,1,Yes,5,77,73,Placed,5.52
2123,24,Female,IT,9.33,82.95,98.55,63.67,0,Yes,4,45,68,Placed,14.1
2124,22,Female,ECE,7.9,89.7,92.02,95.05,4,Yes,5,83,86,Placed,11.85
2125,24,Male,ME,5.56,51.38,95.46,56.47,0,No,5,76,99,Placed,3.64
2126,22,Female,CSE,6.08,90.52,85.42,66.53,1,No,1,85,62,Not Placed,0.0
2127,23,Male,ECE,6.4,65.0,95.2,65.82,1,Yes,4,45,62,Placed,14.16
2128,24,Male,CE,6.21,56.34,58.24,90.08,2,No,5,60,95,Not Placed,0.0
2129,23,Female,CE,7.49,55.67,85.62,71.08,4,Yes,1,98,55,Not Placed,0.0
2130,21,Male,EEE,9.72,83.99,86.59,80.58,0,No,4,69,83,Placed,14.93
2131,21,Male,EEE,7.22,99.88,71.96,70.22,1,Yes,3,67,99,Placed,4.49
2132,20,Female,EEE,8.31,83.31,53.99,77.57,0,No,3,59,46,Placed,9.44
2133,24,Male,CSE,8.44,63.12,81.12,53.12,3,No,5,58,84,Placed,5.04
2134,23,Male,ME,9.36,60.17,52.59,68.7,4,No,5,53,40,Not Placed,0.0
2135,22,Female,IT,5.17,76.3,69.12,92.76,4,No,1,40,58,Not Placed,0.0
2136,21,Female,CE,7.02,53.25,69.68,84.55,3,No,0,66,84,Not Placed,0.0
2137,21,Male,CE,8.92,69.97,99.95,99.09,4,No,1,91,72,Placed,12.38
2138,22,Male,ME,9.07,83.31,64.99,89.4,3,Yes,2,71,73,Placed,7.25
2139,23,Male,CSE,9.64,98.38,91.02,72.58,0,Yes,0,68,40,Placed,14.21
2140,23,Female,EEE,8.51,71.28,52.66,83.81,3,No,1,70,51,Not Placed,0.0
2141,24,Female,ME,6.23,60.01,76.49,88.8,2,No,2,64,64,Not Placed,0.0
2142,24,Male,IT,7.53,90.87,76.83,63.48,3,No,2,94,62,Not Placed,0.0
2143,20,Male,EEE,5.16,87.21,81.44,53.0,0,Yes,5,46,64,Placed,7.35
2144,21,Male,IT,8.23,92.99,90.5,70.29,4,No,4,78,70,Placed,4.84
2145,24,Female,ECE,7.77,60.74,88.1,57.23,2,Yes,5,85,63,Placed,14.22
2146,23,Male,IT,8.33,70.24,88.05,63.86,3,Yes,1,91,49,Not Placed,0.0
2147,22,Female,EEE,9.65,99.08,71.61,97.34,0,No,3,55,41,Placed,14.29
2148,23,Male,ECE,8.44,57.9,86.37,92.35,2,Yes,5,83,72,Placed,10.0
2149,21,Female,EEE,6.6,83.57,74.57,79.62,2,Yes,4,94,76,Placed,3.77
2150,23,Female,CE,5.99,61.86,53.35,70.06,2,No,5,50,62,Not Placed,0.0
2151,20,Female,EEE,9.27,75.01,94.51,63.22,3,Yes,5,57,41,Placed,13.81
2152,21,Male,ECE,5.97,90.03,94.51,78.57,0,No,0,83,43,Not Placed,0.0
2153,22,Female,IT,5.81,74.43,66.14,76.66,0,No,3,95,62,Not Placed,0.0
2154,20,Female,CE,6.03,90.27,95.7,89.04,0,No,2,81,100,Placed,6.58
2155,21,Male,CSE,7.54,71.32,87.9,96.4,1,No,0,95,85,Placed,11.25
2156,22,Female,CSE,5.62,99.97,70.04,66.45,4,No,4,96,80,Not Placed,0.0
2157,20,Female,CSE,9.69,71.79,66.58,60.31,0,No,5,44,77,Placed,3.45
2158,20,Female,CSE,9.83,57.47,98.76,70.14,1,No,2,97,62,Placed,11.77
2159,21,Female,ME,9.87,70.09,85.63,71.88,1,No,5,95,95,Placed,6.73
2160,24,Male,CSE,5.2,87.13,68.94,51.99,2,Yes,2,41,51,Not Placed,0.0
2161,20,Male,ECE,9.73,92.4,82.1,93.08,4,No,2,49,83,Placed,12.29
2162,20,Male,CSE,9.99,73.01,78.58,99.78,2,No,3,65,63,Placed,11.43
2163,22,Female,EEE,9.71,79.72,76.23,96.16,4,No,4,63,68,Placed,7.18
2164,23,Female,CSE,8.35,92.24,82.24,93.03,2,No,4,65,80,Placed,11.97
2165,21,Female,IT,8.51,90.68,76.88,99.63,3,No,5,55,67,Placed,14.11
2166,21,Male,ECE,5.61,82.89,82.74,95.39,4,No,3,64,54,Not Placed,0.0
2167,24,Male,ECE,9.37,90.75,95.38,84.42,1,No,4,77,49,Placed,11.44
2168,24,Female,CE,5.3,78.8,99.66,58.34,1,Yes,2,45,73,Not Placed,0.0
2169,21,Male,ME,6.59,50.23,85.46,57.82,4,No,2,91,68,Not Placed,0.0
2170,24,Male,EEE,9.96,52.06,96.39,52.44,2,Yes,5,100,70,Placed,7.22
2171,22,Female,ECE,7.11,98.99,92.92,70.59,3,No,2,95,62,Not Placed,0.0
2172,21,Male,IT,5.66,57.25,64.75,90.44,3,No,4,94,57,Not Placed,0.0
2173,24,Male,CSE,9.85,70.23,96.65,74.51,0,No,1,51,46,Placed,14.84
2174,21,Male,ECE,9.92,96.69,53.54,68.32,4,No,0,48,66,Not Placed,0.0
2175,23,Male,IT,5.94,59.75,66.5,55.46,3,No,1,88,48,Not Placed,0.0
2176,20,Female,CSE,9.32,92.19,82.0,52.59,2,Yes,3,81,59,Placed,13.6
2177,21,Male,ME,6.95,90.91,76.35,69.96,2,No,1,47,99,Not Placed,0.0
2178,20,Male,ECE,6.91,99.32,77.12,55.0,1,Yes,5,95,92,Placed,5.7
2179,24,Male,ECE,6.31,64.08,89.74,55.18,3,Yes,1,70,60,Not Placed,0.0
2180,20,Female,IT,5.22,65.77,59.74,69.77,3,No,5,80,67,Not Placed,0.0
2181,21,Male,CE,6.34,95.14,99.1,75.14,2,No,3,71,89,Not Placed,0.0
2182,23,Female,EEE,5.27,61.7,71.87,59.33,1,No,1,46,100,Not Placed,0.0
2183,24,Male,ME,9.62,77.4,97.49,84.23,3,No,0,71,42,Not Placed,0.0
2184,21,Male,EEE,8.31,85.37,69.16,70.93,2,Yes,4,96,84,Placed,6.26
2185,24,Male,ECE,9.43,63.59,80.09,54.6,1,No,3,81,49,Placed,9.55
2186,22,Female,EEE,8.59,96.92,72.52,81.85,1,Yes,1,95,56,Placed,4.85
2187,20,Female,CSE,5.66,83.28,83.8,67.85,2,Yes,2,96,74,Not Placed,0.0
2188,22,Male,ME,9.7,52.36,59.18,52.62,1,No,2,64,60,Placed,11.56
2189,21,Male,EEE,9.5,56.79,70.03,97.4,1,Yes,3,72,48,Placed,13.49
2190,23,Female,CSE,6.74,59.54,53.42,78.56,0,Yes,2,90,56,Placed,10.07
2191,24,Male,IT,5.56,62.25,79.91,73.89,1,Yes,0,93,71,Not Placed,0.0
2192,20,Female,EEE,8.52,86.53,98.13,92.96,3,No,1,67,87,Placed,11.14
2193,24,Male,ME,8.64,54.45,52.3,96.84,1,No,0,50,77,Not Placed,0.0
2194,21,Female,CSE,9.48,67.53,82.98,61.02,3,No,0,70,67,Not Placed,0.0
2195,24,Female,EEE,5.26,95.57,88.75,90.51,2,No,4,94,57,Not Placed,0.0
2196,20,Female,IT,5.71,77.83,60.66,91.55,1,Yes,1,91,99,Not Placed,0.0
2197,21,Female,EEE,7.99,63.27,63.65,52.72,2,Yes,3,49,45,Not Placed,0.0
2198,24,Male,CSE,8.1,97.85,60.08,85.6,4,Yes,2,41,97,Placed,12.67
2199,23,Female,EEE,5.17,62.22,64.87,53.15,1,No,4,85,45,Not Placed,0.0
2200,21,Male,ME,6.98,95.25,55.5,79.73,2,No,0,83,56,Not Placed,0.0
2201,21,Male,ECE,7.92,86.29,68.52,83.46,4,No,2,43,92,Not Placed,0.0
2202,23,Female,CSE,8.69,87.03,68.45,68.35,3,Yes,1,61,49,Not Placed,0.0
2203,22,Female,CSE,6.58,88.25,90.36,94.04,3,Yes,0,84,41,Not Placed,0.0
2204,20,Female,CSE,7.42,75.33,90.05,90.03,3,Yes,0,91,72,Not Placed,0.0
2205,22,Male,CSE,9.07,90.73,89.84,96.3,3,No,1,67,82,Placed,3.27
2206,24,Female,EEE,9.77,91.81,78.35,65.74,3,Yes,3,49,64,Placed,13.61
2207,23,Female,ME,6.15,68.02,66.29,51.08,0,No,4,41,77,Not Placed,0.0
2208,22,Male,IT,6.27,70.02,70.55,90.57,2,Yes,1,96,40,Not Placed,0.0
2209,21,Male,ME,9.7,94.44,65.89,61.15,4,No,2,88,55,Placed,11.41
2210,24,Male,CSE,6.98,76.24,79.1,73.36,4,Yes,2,70,65,Not Placed,0.0
2211,24,Male,CE,8.59,93.35,96.9,90.87,1,Yes,0,81,80,Placed,9.05
2212,22,Female,EEE,8.06,81.34,64.22,60.81,2,Yes,5,62,51,Placed,8.27
2213,22,Female,CE,6.43,79.68,72.94,65.6,0,Yes,4,55,48,Placed,10.88
2214,23,Female,EEE,8.27,51.55,82.76,71.95,0,Yes,3,48,52,Placed,8.64
2215,20,Female,CSE,8.28,63.89,92.23,63.59,2,No,3,90,46,Placed,8.98
2216,22,Male,EEE,7.96,75.1,62.67,73.07,3,Yes,5,82,96,Placed,6.55
2217,22,Female,CSE,5.5,79.37,64.01,50.48,3,Yes,2,45,40,Not Placed,0.0
2218,21,Male,ME,9.98,81.52,94.26,60.61,2,No,3,96,70,Placed,14.0
2219,24,Female,ECE,7.0,85.81,54.01,91.63,4,No,2,64,100,Not Placed,0.0
2220,20,Male,EEE,8.19,82.81,80.27,70.67,3,Yes,4,43,74,Placed,6.38
2221,21,Female,CSE,9.43,92.43,93.02,81.82,1,No,5,87,63,Placed,8.37
2222,23,Male,CE,7.12,64.77,96.09,61.61,0,No,0,51,42,Not Placed,0.0
2223,23,Male,CSE,8.87,82.08,50.63,82.49,3,Yes,2,63,95,Placed,9.62
2224,22,Female,CE,9.86,52.56,68.48,100.0,4,No,4,95,58,Placed,8.54
2225,22,Male,EEE,6.79,74.01,62.86,79.76,3,Yes,5,66,43,Not Placed,0.0
2226,23,Female,IT,7.03,63.4,78.4,81.42,3,Yes,2,87,100,Not Placed,0.0
2227,22,Male,CE,9.53,69.04,81.64,55.58,0,No,1,94,67,Placed,4.65
2228,20,Female,CSE,5.8,67.73,99.99,70.17,1,Yes,2,93,83,Not Placed,0.0
2229,22,Male,EEE,5.14,53.02,75.64,93.04,1,Yes,4,42,69,Not Placed,0.0
2230,24,Male,CSE,9.54,73.33,77.57,91.71,4,No,3,51,75,Placed,4.21
2231,22,Male,IT,9.11,99.73,70.72,76.12,2,No,2,86,92,Placed,11.13
2232,21,Male,ECE,9.86,64.95,57.38,95.17,2,No,0,91,81,Placed,12.51
2233,20,Male,IT,5.29,86.81,65.17,57.15,2,No,4,69,97,Not Placed,0.0
2234,21,Male,ME,5.78,77.39,62.35,82.91,4,No,3,51,98,Not Placed,0.0
2235,21,Male,EEE,5.53,66.26,90.06,62.44,3,No,4,80,43,Not Placed,0.0
2236,24,Male,IT,8.42,54.48,77.29,82.28,1,Yes,2,81,62,Placed,11.49
2237,20,Female,ECE,8.03,60.79,64.81,54.37,1,Yes,1,94,50,Not Placed,0.0
2238,20,Female,CSE,6.8,89.09,74.45,97.18,3,Yes,1,98,43,Not Placed,0.0
2239,20,Male,EEE,5.29,63.95,60.94,89.32,1,Yes,0,79,50,Not Placed,0.0
2240,20,Female,CE,8.2,57.22,59.26,60.05,1,Yes,5,84,88,Placed,9.53
2241,20,Female,IT,7.85,66.56,93.0,81.86,2,No,5,61,92,Placed,3.75
2242,24,Male,ECE,5.56,79.2,97.24,87.96,2,Yes,0,54,99,Not Placed,0.0
2243,22,Female,IT,9.54,85.17,54.0,60.47,0,Yes,3,67,63,Placed,13.6
2244,21,Male,ME,5.99,69.37,88.24,54.67,0,No,1,56,93,Not Placed,0.0
2245,20,Male,EEE,8.72,74.91,72.67,67.59,1,No,2,98,91,Placed,8.24
2246,22,Male,CSE,9.43,72.75,69.45,56.79,2,No,4,83,59,Placed,6.19
2247,22,Female,ECE,7.9,50.45,84.47,78.29,0,No,4,87,84,Placed,6.0
2248,21,Female,IT,6.23,69.78,63.31,71.21,0,No,1,64,56,Not Placed,0.0
2249,24,Male,EEE,6.55,79.37,51.03,73.12,2,No,1,82,97,Not Placed,0.0
2250,23,Male,IT,9.43,78.5,60.7,77.14,0,No,4,90,52,Placed,14.82
2251,23,Female,EEE,6.49,87.49,59.25,99.1,3,No,3,100,56,Not Placed,0.0
2252,22,Male,ME,8.73,83.52,51.7,89.63,3,No,4,84,90,Placed,3.96
2253,21,Male,IT,9.95,63.84,66.07,81.47,2,No,0,42,91,Placed,12.01
2254,23,Female,ME,10.0,62.78,73.73,68.19,2,No,2,96,54,Placed,13.52
2255,22,Female,CE,7.67,73.21,86.79,51.35,0,Yes,1,75,43,Placed,14.17
2256,24,Female,CE,9.13,86.65,66.28,55.83,1,No,5,70,57,Placed,10.55
2257,23,Female,ECE,9.95,54.69,59.73,86.54,4,No,1,95,82,Not Placed,0.0
2258,22,Female,ME,6.87,97.42,61.53,68.46,3,No,3,54,48,Not Placed,0.0
2259,22,Male,EEE,6.26,77.16,94.56,66.72,3,Yes,0,85,87,Not Placed,0.0
2260,20,Male,ECE,5.57,65.32,60.24,94.45,2,Yes,4,67,95,Not Placed,0.0
2261,24,Male,IT,5.7,84.67,93.96,74.23,1,Yes,0,82,42,Not Placed,0.0
2262,20,Female,IT,9.27,52.24,72.35,94.98,2,No,0,70,66,Not Placed,0.0
2263,21,Female,EEE,7.94,74.22,96.72,94.33,0,No,3,99,57,Placed,9.76
2264,20,Male,CSE,9.37,74.3,70.4,54.01,1,Yes,3,84,56,Placed,11.4
2265,20,Female,CSE,8.95,58.1,58.88,97.27,0,No,5,59,49,Placed,10.67
2266,23,Male,IT,8.37,91.87,77.45,53.85,3,Yes,4,89,96,Placed,4.39
2267,22,Male,EEE,8.05,89.84,79.39,98.18,2,Yes,5,84,76,Placed,13.78
2268,24,Male,CSE,5.24,57.64,81.77,72.63,2,No,4,60,95,Not Placed,0.0
2269,20,Male,ME,9.36,68.19,70.57,88.04,4,No,2,66,68,Not Placed,0.0
2270,24,Female,IT,7.09,55.02,52.43,85.31,1,No,0,58,86,Not Placed,0.0
2271,20,Male,CE,7.8,92.43,81.34,75.92,3,Yes,4,75,91,Placed,14.03
2272,21,Female,ME,5.11,66.17,96.65,80.97,4,No,3,51,89,Not Placed,0.0
2273,20,Female,EEE,9.68,71.97,97.88,97.5,4,No,2,74,44,Placed,11.15
2274,23,Male,CE,9.51,66.19,79.84,96.37,2,Yes,5,87,95,Placed,14.43
2275,22,Female,ME,7.72,65.5,50.99,82.72,1,No,2,72,86,Not Placed,0.0
2276,21,Male,CSE,7.89,87.37,55.3,82.89,2,No,3,75,45,Not Placed,0.0
2277,20,Male,CSE,8.53,87.38,91.7,62.35,1,Yes,4,80,79,Placed,4.99
2278,24,Male,CE,6.32,75.89,91.49,91.43,4,No,3,62,98,Not Placed,0.0
2279,21,Female,ECE,6.11,82.88,97.3,81.63,0,Yes,4,52,74,Placed,14.81
2280,21,Male,IT,8.37,75.58,78.19,91.31,3,No,3,93,44,Placed,4.24
2281,20,Male,CE,5.52,51.43,93.19,82.89,4,No,3,69,89,Not Placed,0.0
